읍면동코드,시도,객체시군구코드,시군구,읍면동명,중심점_longitude,중심점_latitude,순위,시설명,시설_시도,시설_시군구,시설_longitude,시설_latitude,직선거리_km
41360370,경기도,41360,남양주시,퇴계원면,127.14321323,37.65350524,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,25.85
41360259,경기도,41360,남양주시,진건읍,127.18380980,37.65666762,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,26.06
41360259,경기도,41360,남양주시,진건읍,127.18380980,37.65666762,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,26.55
41360259,경기도,41360,남양주시,진건읍,127.18380980,37.65666762,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,26.61
41360253,경기도,41360,남양주시,진접읍,127.19369785,37.72554279,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,27.24
41360253,경기도,41360,남양주시,진접읍,127.19369785,37.72554279,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,33.74
41360253,경기도,41360,남양주시,진접읍,127.19369785,37.72554279,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,33.89
41370114,경기도,41370,오산시,지곶동,127.02627247,37.17648819,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,12.98
41370114,경기도,41370,오산시,지곶동,127.02627247,37.17648819,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,14.36
41370114,경기도,41370,오산시,지곶동,127.02627247,37.17648819,3,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,14.76
41370101,경기도,41370,오산시,오산동,127.07159955,37.14958882,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,14.26
41370101,경기도,41370,오산시,오산동,127.07159955,37.14958882,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,15.30
41370101,경기도,41370,오산시,오산동,127.07159955,37.14958882,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,19.34
41370112,경기도,41370,오산시,양산동,127.02029052,37.18975635,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,11.78
41370112,경기도,41370,오산시,양산동,127.02029052,37.18975635,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,12.99
41370112,경기도,41370,오산시,양산동,127.02029052,37.18975635,3,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,14.35
41290103,경기도,41290,과천시,갈현동,126.97942841,37.41543288,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,6.85
41290103,경기도,41290,과천시,갈현동,126.97942841,37.41543288,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,16.46
41290103,경기도,41290,과천시,갈현동,126.97942841,37.41543288,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,17.31
41310104,경기도,41310,구리시,교문동,127.12495823,37.59088072,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.74
41310104,경기도,41310,구리시,교문동,127.12495823,37.59088072,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,19.25
41310104,경기도,41310,구리시,교문동,127.12495823,37.59088072,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,24.18
41310106,경기도,41310,구리시,아천동,127.11463432,37.57007100,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.25
41310106,경기도,41310,구리시,아천동,127.11463432,37.57007100,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,17.27
41310106,경기도,41310,구리시,아천동,127.11463432,37.57007100,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,24.65
41390119,경기도,41390,시흥시,하중동,126.80044301,37.39782491,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,12.23
41390119,경기도,41390,시흥시,하중동,126.80044301,37.39782491,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,17.63
41390119,경기도,41390,시흥시,하중동,126.80044301,37.39782491,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,22.49
41390120,경기도,41390,시흥시,하상동,126.81450939,37.39441732,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,13.26
41390120,경기도,41390,시흥시,하상동,126.81450939,37.39441732,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,16.67
41390120,경기도,41390,시흥시,하상동,126.81450939,37.39441732,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,21.38
41390122,경기도,41390,시흥시,물왕동,126.83570897,37.38445071,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,14.83
41390122,경기도,41390,시흥시,물왕동,126.83570897,37.38445071,2,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,15.30
41390122,경기도,41390,시흥시,물왕동,126.83570897,37.38445071,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,19.91
41390123,경기도,41390,시흥시,산현동,126.83720130,37.37218133,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,13.54
41390123,경기도,41390,시흥시,산현동,126.83720130,37.37218133,2,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,16.44
41390123,경기도,41390,시흥시,산현동,126.83720130,37.37218133,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,20.28
41360102,경기도,41360,남양주시,평내동,127.23518473,37.64641361,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,25.46
41360102,경기도,41360,남양주시,평내동,127.23518473,37.64641361,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,27.94
41360102,경기도,41360,남양주시,평내동,127.23518473,37.64641361,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,31.27
41550123,경기도,41550,안성시,사곡동,127.26388662,37.03997784,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,25.98
41550123,경기도,41550,안성시,사곡동,127.26388662,37.03997784,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,32.30
41550123,경기도,41550,안성시,사곡동,127.26388662,37.03997784,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,40.26
41360103,경기도,41360,남양주시,금곡동,127.21216482,37.63203730,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.53
41360103,경기도,41360,남양주시,금곡동,127.21216482,37.63203730,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,25.46
41360103,경기도,41360,남양주시,금곡동,127.21216482,37.63203730,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,29.63
41360360,경기도,41360,남양주시,조안면,127.29904941,37.56678862,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,19.42
41360360,경기도,41360,남양주시,조안면,127.29904941,37.56678862,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,26.01
41360360,경기도,41360,남양주시,조안면,127.29904941,37.56678862,3,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,36.54
41370113,경기도,41370,오산시,세교동,127.03941922,37.18819853,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,11.39
41370113,경기도,41370,오산시,세교동,127.03941922,37.18819853,2,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,13.05
41370113,경기도,41370,오산시,세교동,127.03941922,37.18819853,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,14.44
41370110,경기도,41370,오산시,내삼미동,127.06135815,37.17897344,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,12.08
41370110,경기도,41370,오산시,내삼미동,127.06135815,37.17897344,2,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,12.25
41370110,경기도,41370,오산시,내삼미동,127.06135815,37.17897344,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,16.62
41370111,경기도,41370,오산시,외삼미동,127.05599271,37.19168292,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,10.72
41370111,경기도,41370,오산시,외삼미동,127.05599271,37.19168292,2,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,11.65
41370111,경기도,41370,오산시,외삼미동,127.05599271,37.19168292,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,15.45
41310105,경기도,41310,구리시,수택동,127.14892090,37.59459689,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,19.00
41310105,경기도,41310,구리시,수택동,127.14892090,37.59459689,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,19.28
41310105,경기도,41310,구리시,수택동,127.14892090,37.59459689,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,25.85
41310107,경기도,41310,구리시,토평동,127.14852567,37.57927404,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.50
41310107,경기도,41310,구리시,토평동,127.14852567,37.57927404,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,17.60
41310107,경기도,41310,구리시,토평동,127.14852567,37.57927404,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,26.62
41310103,경기도,41310,구리시,인창동,127.13253104,37.61366321,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,20.33
41310103,경기도,41310,구리시,인창동,127.13253104,37.61366321,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,21.59
41310103,경기도,41310,구리시,인창동,127.13253104,37.61366321,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,23.64
41390124,경기도,41390,시흥시,조남동,126.86262023,37.37393863,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,12.87
41390124,경기도,41390,시흥시,조남동,126.86262023,37.37393863,2,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,17.76
41390124,경기도,41390,시흥시,조남동,126.86262023,37.37393863,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,18.15
41390128,경기도,41390,시흥시,군자동,126.79437108,37.36078141,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,14.67
41390128,경기도,41390,시흥시,군자동,126.79437108,37.36078141,2,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,15.60
41390128,경기도,41390,시흥시,군자동,126.79437108,37.36078141,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,24.26
41390129,경기도,41390,시흥시,장현동,126.79695277,37.37960141,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,13.81
41390129,경기도,41390,시흥시,장현동,126.79695277,37.37960141,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,16.14
41390129,경기도,41390,시흥시,장현동,126.79695277,37.37960141,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,23.33
41461360,경기도,41460,용인시,양지면,127.28867256,37.24194647,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,11.70
41461360,경기도,41460,용인시,양지면,127.28867256,37.24194647,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,19.78
41461360,경기도,41460,용인시,양지면,127.28867256,37.24194647,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,22.44
41461340,경기도,41460,용인시,원삼면,127.31333716,37.16323826,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,17.32
41461340,경기도,41460,용인시,원삼면,127.31333716,37.16323826,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,25.39
41461340,경기도,41460,용인시,원삼면,127.31333716,37.16323826,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,31.30
41360104,경기도,41360,남양주시,일패동,127.18429716,37.62139270,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,22.14
41360104,경기도,41360,남양주시,일패동,127.18429716,37.62139270,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,23.13
41360104,경기도,41360,남양주시,일패동,127.18429716,37.62139270,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,27.61
41360109,경기도,41360,남양주시,지금동,127.16335361,37.61592120,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,21.54
41360109,경기도,41360,남양주시,지금동,127.16335361,37.61592120,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,21.70
41360109,경기도,41360,남양주시,지금동,127.16335361,37.61592120,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,26.07
41370108,경기도,41370,오산시,수청동,127.06312173,37.16746733,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,13.10
41370108,경기도,41370,오산시,수청동,127.06312173,37.16746733,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,13.34
41370108,경기도,41370,오산시,수청동,127.06312173,37.16746733,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,17.50
41370124,경기도,41370,오산시,갈곶동,127.07082969,37.13076127,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,16.10
41370124,경기도,41370,오산시,갈곶동,127.07082969,37.13076127,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,17.40
41370124,경기도,41370,오산시,갈곶동,127.07082969,37.13076127,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,20.73
41370123,경기도,41370,오산시,청호동,127.08437615,37.12965243,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,15.68
41370123,경기도,41370,오산시,청호동,127.08437615,37.12965243,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,17.55
41370123,경기도,41370,오산시,청호동,127.08437615,37.12965243,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,21.67
41430110,경기도,41430,의왕시,월암동,126.95649549,37.30927477,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,6.72
41430110,경기도,41430,의왕시,월암동,126.95649549,37.30927477,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,10.55
41430110,경기도,41430,의왕시,월암동,126.95649549,37.30927477,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.98
41430105,경기도,41430,의왕시,오전동,126.98380095,37.35916419,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,10.97
41430105,경기도,41430,의왕시,오전동,126.98380095,37.35916419,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,11.21
41430105,경기도,41430,의왕시,오전동,126.98380095,37.35916419,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,12.62
41450107,경기도,41450,하남시,당정동,127.22673481,37.55724335,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,15.66
41450107,경기도,41450,하남시,당정동,127.22673481,37.55724335,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,20.18
41450107,경기도,41450,하남시,당정동,127.22673481,37.55724335,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,32.97
41390130,경기도,41390,시흥시,장곡동,126.78335135,37.38261674,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,12.98
41390130,경기도,41390,시흥시,장곡동,126.78335135,37.38261674,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,17.14
41390130,경기도,41390,시흥시,장곡동,126.78335135,37.38261674,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,24.38
41390131,경기도,41390,시흥시,월곶동,126.75827256,37.38386118,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,12.11
41390131,경기도,41390,시흥시,월곶동,126.75827256,37.38386118,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,18.73
41390131,경기도,41390,시흥시,월곶동,126.75827256,37.38386118,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,26.48
41360111,경기도,41360,남양주시,별내동,127.11449782,37.66626317,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,20.42
41360111,경기도,41360,남양주시,별내동,127.11449782,37.66626317,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,25.46
41360111,경기도,41360,남양주시,별내동,127.11449782,37.66626317,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,27.64
41360262,경기도,41360,남양주시,오남읍,127.23145857,37.69381225,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,30.40
41360262,경기도,41360,남양주시,오남읍,127.23145857,37.69381225,2,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,30.58
41360262,경기도,41360,남양주시,오남읍,127.23145857,37.69381225,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,32.18
41370102,경기도,41370,오산시,부산동,127.08933760,37.15343043,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,13.11
41370102,경기도,41370,오산시,부산동,127.08933760,37.15343043,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,14.95
41370102,경기도,41370,오산시,부산동,127.08933760,37.15343043,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,20.29
41370103,경기도,41370,오산시,원동,127.08267624,37.14125101,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,14.58
41370103,경기도,41370,오산시,원동,127.08267624,37.14125101,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,16.26
41370103,경기도,41370,오산시,원동,127.08267624,37.14125101,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,20.69
41430103,경기도,41430,의왕시,삼동,126.95659940,37.32198515,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,7.85
41430103,경기도,41430,의왕시,삼동,126.95659940,37.32198515,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,10.96
41430103,경기도,41430,의왕시,삼동,126.95659940,37.32198515,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.75
41310101,경기도,41310,구리시,갈매동,127.11812728,37.63163583,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,21.73
41310101,경기도,41310,구리시,갈매동,127.11812728,37.63163583,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,21.82
41310101,경기도,41310,구리시,갈매동,127.11812728,37.63163583,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.80
41430111,경기도,41430,의왕시,초평동,126.93919930,37.31131541,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,6.03
41430111,경기도,41430,의왕시,초평동,126.93919930,37.31131541,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,12.09
41430111,경기도,41430,의왕시,초평동,126.93919930,37.31131541,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.58
41450114,경기도,41450,하남시,감일동,127.15250207,37.51062112,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,10.01
41450114,경기도,41450,하남시,감일동,127.15250207,37.51062112,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,11.83
41450114,경기도,41450,하남시,감일동,127.15250207,37.51062112,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,25.83
41450108,경기도,41450,하남시,덕풍동,127.20220048,37.54580970,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,13.92
41450108,경기도,41450,하남시,덕풍동,127.20220048,37.54580970,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.70
41450108,경기도,41450,하남시,덕풍동,127.20220048,37.54580970,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,30.95
41450112,경기도,41450,하남시,선동,127.18734532,37.58394862,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,17.99
41450112,경기도,41450,하남시,선동,127.18734532,37.58394862,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,19.85
41450112,경기도,41450,하남시,선동,127.18734532,37.58394862,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,29.41
41390132,경기도,41390,시흥시,정왕동,126.72714799,37.34931610,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,15.56
41390132,경기도,41390,시흥시,정왕동,126.72714799,37.34931610,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,18.52
41390132,경기도,41390,시흥시,정왕동,126.72714799,37.34931610,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,30.26
41390133,경기도,41390,시흥시,죽율동,126.76211436,37.34963534,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,15.89
41390133,경기도,41390,시흥시,죽율동,126.76211436,37.34963534,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,15.97
41390133,경기도,41390,시흥시,죽율동,126.76211436,37.34963534,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,27.37
41360107,경기도,41360,남양주시,가운동,127.16915549,37.59941599,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,19.69
41360107,경기도,41360,남양주시,가운동,127.16915549,37.59941599,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,20.35
41360107,경기도,41360,남양주시,가운동,127.16915549,37.59941599,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,27.23
41360310,경기도,41360,남양주시,별내면,127.12622340,37.70987113,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,21.18
41360310,경기도,41360,남양주시,별내면,127.12622340,37.70987113,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,30.42
41360310,경기도,41360,남양주시,별내면,127.12622340,37.70987113,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,32.25
41430104,경기도,41430,의왕시,왕곡동,126.99270167,37.34215623,1,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,9.34
41430104,경기도,41430,의왕시,왕곡동,126.99270167,37.34215623,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,11.58
41430104,경기도,41430,의왕시,왕곡동,126.99270167,37.34215623,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,12.29
41430106,경기도,41430,의왕시,학의동,127.01357367,37.37603388,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,8.10
41430106,경기도,41430,의왕시,학의동,127.01357367,37.37603388,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,11.17
41430106,경기도,41430,의왕시,학의동,127.01357367,37.37603388,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,15.18
41450103,경기도,41450,하남시,창우동,127.23381335,37.53581840,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,13.63
41450103,경기도,41450,하남시,창우동,127.23381335,37.53581840,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,19.31
41450103,경기도,41450,하남시,창우동,127.23381335,37.53581840,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,31.10
41390134,경기도,41390,시흥시,무지내동,126.84034290,37.41577397,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,13.16
41390134,경기도,41390,시흥시,무지내동,126.84034290,37.41577397,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,17.90
41390134,경기도,41390,시흥시,무지내동,126.84034290,37.41577397,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,18.65
41390106,경기도,41390,시흥시,은행동,126.79931964,37.43371767,1,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,9.11
41390106,경기도,41390,시흥시,은행동,126.79931964,37.43371767,2,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,21.16
41390106,경기도,41390,시흥시,은행동,126.79931964,37.43371767,3,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,22.04
41390126,경기도,41390,시흥시,목감동,126.87002452,37.39117914,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,14.55
41390126,경기도,41390,시흥시,목감동,126.87002452,37.39117914,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.81
41390126,경기도,41390,시흥시,목감동,126.87002452,37.39117914,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,16.93
41360250,경기도,41360,남양주시,와부읍,127.24711688,37.59400351,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,20.10
41360250,경기도,41360,남양주시,와부읍,127.24711688,37.59400351,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,24.23
41360250,경기도,41360,남양주시,와부읍,127.24711688,37.59400351,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,33.83
41360105,경기도,41360,남양주시,이패동,127.19464300,37.60910860,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,20.83
41360105,경기도,41360,남양주시,이패동,127.19464300,37.60910860,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,22.49
41360105,경기도,41360,남양주시,이패동,127.19464300,37.60910860,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,28.92
41360106,경기도,41360,남양주시,삼패동,127.19828474,37.59640683,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,19.45
41360106,경기도,41360,남양주시,삼패동,127.19828474,37.59640683,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,21.54
41360106,경기도,41360,남양주시,삼패동,127.19828474,37.59640683,3,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,29.73
41430108,경기도,41430,의왕시,청계동,127.02061638,37.40137388,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,5.28
41430108,경기도,41430,의왕시,청계동,127.02061638,37.40137388,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,13.50
41430108,경기도,41430,의왕시,청계동,127.02061638,37.40137388,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,13.86
41430109,경기도,41430,의왕시,포일동,126.99032082,37.39616435,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,7.35
41430109,경기도,41430,의왕시,포일동,126.99032082,37.39616435,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,14.13
41430109,경기도,41430,의왕시,포일동,126.99032082,37.39616435,3,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,16.48
41550131,경기도,41550,안성시,현수동,127.28357493,36.99737510,1,용인 평온의 숲(나래원),경기도,용인시,127.15796478,37.25787315,31.03
41550131,경기도,41550,안성시,현수동,127.28357493,36.99737510,2,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,37.26
41550131,경기도,41550,안성시,현수동,127.28357493,36.99737510,3,천안추모공원,충청남도,천안시,127.09265995,36.67663105,39.51
41450122,경기도,41450,하남시,초일동,127.18279003,37.53700157,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,12.76
41450122,경기도,41450,하남시,초일동,127.18279003,37.53700157,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.77
41450122,경기도,41450,하남시,초일동,127.18279003,37.53700157,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,29.43
41450123,경기도,41450,하남시,초이동,127.16687634,37.53608552,1,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,12.66
41450123,경기도,41450,하남시,초이동,127.16687634,37.53608552,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,14.67
41450123,경기도,41450,하남시,초이동,127.16687634,37.53608552,3,수원시연화장 승화원,경기도,수원시영통구,127.07253871,37.28722354,28.90
41390125,경기도,41390,시흥시,논곡동,126.85655107,37.39533599,1,화성함백산추모공원(화장),경기도,화성시,126.90669396,37.26366235,15.30
